2025-07-30 13:39:58,0.146,17.12,0.683,1
2025-07-30 13:39:58,0.186,16.03,0.678,0
2025-07-30 13:39:58,0.169,17.03,0.683,0
2025-07-30 13:39:58,0.165,16.0,0.828,1
2025-07-30 13:39:58,0.181,16.03,0.808,0
2025-07-30 13:39:58,0.181,16.03,0.808,0
2025-07-30 13:39:58,0.197,16.03,0.801,0
2025-07-30 13:39:58,0.161,17.03,0.815,1
2025-07-30 13:39:58,0.192,15.03,0.801,0
2025-07-30 13:39:58,0.174,15.03,0.808,0
2025-07-30 13:39:58,0.13,16.03,0.689,1
2025-07-30 13:39:58,0.144,17.0,0.694,1
2025-07-30 13:39:58,0.125,17.03,0.694,1
2025-07-30 13:39:58,0.144,16.0,0.7,1
2025-07-30 13:39:58,0.179,16.03,0.7,0
2025-07-30 13:39:58,0.185,16.03,0.7,0
2025-07-30 13:39:58,0.148,16.03,0.694,1
2025-07-30 13:39:58,0.176,16.03,0.694,0
2025-07-30 13:39:58,0.194,16.0,0.7,0
2025-07-30 13:39:58,0.179,16.03,0.706,0
2025-07-30 13:39:59,0.209,17.03,0.82,0
2025-07-30 13:39:59,0.225,16.12,0.813,0
2025-07-30 13:39:59,0.234,16.03,0.813,0
2025-07-30 13:39:59,0.216,17.03,0.82,0
2025-07-30 13:39:59,0.232,17.03,0.82,0
2025-07-30 13:39:59,0.167,16.03,0.683,1
2025-07-30 13:39:59,0.117,17.03,0.694,1
2025-07-30 13:39:59,0.13,17.03,0.7,1
2025-07-30 13:39:59,0.157,16.03,0.694,1
2025-07-30 13:39:59,0.157,16.03,0.694,1
2025-07-30 13:39:59,0.158,17.03,0.7,1
2025-07-30 13:39:59,0.167,17.03,0.689,1
2025-07-30 13:39:59,0.194,17.03,0.672,0
2025-07-30 13:39:59,0.181,17.03,0.678,0
2025-07-30 13:39:59,0.17,17.03,0.672,0
2025-07-30 13:39:59,0.151,16.03,0.683,1
2025-07-30 13:39:59,0.134,16.0,0.678,1
2025-07-30 13:39:59,0.144,17.03,0.678,1
2025-07-30 13:39:59,0.151,17.0,0.678,1
2025-07-30 13:39:59,0.161,16.03,0.678,1
2025-07-30 13:40:00,0.181,17.03,0.801,0
2025-07-30 13:40:00,0.201,16.0,0.808,0
2025-07-30 13:40:00,0.196,17.03,0.808,0
2025-07-30 13:40:00,0.129,17.03,0.689,1
2025-07-30 13:40:14,0.176,19.0,0.756,0
2025-07-30 13:40:14,0.17,20.0,0.75,0
2025-07-30 13:40:14,0.177,20.0,0.756,0
2025-07-30 13:40:14,0.153,20.0,0.756,0
2025-07-30 13:40:15,0.168,18.0,0.733,0
2025-07-30 13:40:15,0.14,19.0,0.75,0
2025-07-30 13:40:15,0.177,20.0,0.728,0
2025-07-30 13:40:15,0.131,20.0,0.756,0
2025-07-30 13:40:15,0.168,19.0,0.733,0
2025-07-30 13:40:15,0.132,20.0,0.744,0
2025-07-30 13:40:15,0.151,21.0,0.744,0
2025-07-30 13:40:15,0.132,20.02,0.744,0
2025-07-30 13:40:15,0.153,19.03,0.722,0
2025-07-30 13:40:15,0.173,19.0,0.728,0
2025-07-30 13:40:15,0.196,20.0,0.733,0
2025-07-30 13:40:15,0.214,19.0,0.733,0
2025-07-30 13:40:15,0.211,18.03,0.733,0
2025-07-30 13:40:15,0.207,19.03,0.744,0
2025-07-30 13:40:15,0.22,17.03,0.733,0
2025-07-30 13:40:15,0.205,19.0,0.739,0
2025-07-30 13:40:15,0.215,19.03,0.739,0
2025-07-30 13:40:15,0.223,19.03,0.728,0
2025-07-30 13:40:15,0.226,19.03,0.733,0
2025-07-30 13:40:15,0.176,19.03,0.733,0
2025-07-30 13:40:16,0.18,19.03,0.728,0
2025-07-30 13:40:16,0.143,19.03,0.733,0
2025-07-30 13:40:16,0.145,19.0,0.728,0
2025-07-30 13:40:16,0.152,20.02,0.739,0
2025-07-30 13:40:16,0.124,20.0,0.744,0
2025-07-30 13:40:16,0.184,19.03,0.75,0
2025-07-30 13:40:16,0.202,19.03,0.739,0
2025-07-30 13:40:16,0.266,19.03,0.733,0
2025-07-30 13:40:16,0.204,19.03,0.744,0
2025-07-30 13:40:16,0.209,19.03,0.739,0
2025-07-30 13:40:16,0.227,19.03,0.744,0
2025-07-30 13:40:16,0.218,19.0,0.744,0
2025-07-30 13:40:16,0.202,19.03,0.733,0
2025-07-30 13:40:16,0.186,19.03,0.733,0
2025-07-30 13:40:16,0.2,17.12,0.722,0
